complaint_id,shipment_id,customer_id,product_id,complaint_datetime,complaint_text,sentiment_label,named_entities,resolution_status
CMP-000750,SHP-000770,CUST-0102,PRD-021,2025-11-03 11:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 021; shipment=SHP-000770; probable root cause=production_delay.,negative,PRODUCT:PRD-021;SHIPMENT:SHP-000770;CAUSE:production_delay,closed
CMP-000751,SHP-000430,CUST-0103,PRD-007,2026-06-30 14:00:00,delivery arrived early and quality was acceptable. Product=Control Board 007; shipment=SHP-000430; probable root cause=on_time.,positive,PRODUCT:PRD-007;SHIPMENT:SHP-000430;CAUSE:on_time,closed
CMP-000752,SHP-000460,CUST-0119,PRD-074,2026-01-29 09:00:00,wrong label on carton created receiving delay. Product=Sensor Module 074; shipment=SHP-000460; probable root cause=material_shortage.,negative,PRODUCT:PRD-074;SHIPMENT:SHP-000460;CAUSE:material_shortage,closed
CMP-000753,SHP-002945,CUST-0020,PRD-074,2026-02-12 16:00:00,dimension deviation found during final assembly. Product=Sensor Module 074; shipment=SHP-002945; probable root cause=on_time.,negative,PRODUCT:PRD-074;SHIPMENT:SHP-002945;CAUSE:on_time,closed
CMP-000754,SHP-003877,CUST-0016,PRD-013,2026-05-29 18:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 013; shipment=SHP-003877; probable root cause=production_delay.,negative,PRODUCT:PRD-013;SHIPMENT:SHP-003877;CAUSE:production_delay,closed
CMP-000755,SHP-000147,CUST-0067,PRD-005,2026-05-24 08:00:00,surface scratch detected on incoming parts. Product=Industrial Switch 005; shipment=SHP-000147; probable root cause=production_delay.,negative,PRODUCT:PRD-005;SHIPMENT:SHP-000147;CAUSE:production_delay,closed
CMP-000756,SHP-003367,CUST-0036,PRD-002,2026-07-07 13:00:00,delivery arrived early and quality was acceptable. Product=Sensor Module 002; shipment=SHP-003367; probable root cause=production_delay.,positive,PRODUCT:PRD-002;SHIPMENT:SHP-003367;CAUSE:production_delay,closed
CMP-000757,SHP-001474,CUST-0089,PRD-078,2025-10-31 12:00:00,late delivery caused line stoppage at customer site. Product=Connector 078; shipment=SHP-001474; probable root cause=logistics.,negative,PRODUCT:PRD-078;SHIPMENT:SHP-001474;CAUSE:logistics,closed
CMP-000758,SHP-002547,CUST-0008,PRD-020,2025-12-15 16:00:00,late delivery caused line stoppage at customer site. Product=Control Board 020; shipment=SHP-002547; probable root cause=logistics.,negative,PRODUCT:PRD-020;SHIPMENT:SHP-002547;CAUSE:logistics,closed
CMP-000759,SHP-003140,CUST-0019,PRD-009,2026-06-01 14:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 009; shipment=SHP-003140; probable root cause=logistics.,negative,PRODUCT:PRD-009;SHIPMENT:SHP-003140;CAUSE:logistics,closed
CMP-000760,SHP-001509,CUST-0062,PRD-048,2025-12-17 18:00:00,packaging was damaged but components passed inspection. Product=Power Unit 048; shipment=SHP-001509; probable root cause=on_time.,neutral,PRODUCT:PRD-048;SHIPMENT:SHP-001509;CAUSE:on_time,closed
CMP-000761,SHP-000218,CUST-0044,PRD-041,2026-01-27 08:00:00,packaging was damaged but components passed inspection. Product=Control Board 041; shipment=SHP-000218; probable root cause=production_delay.,neutral,PRODUCT:PRD-041;SHIPMENT:SHP-000218;CAUSE:production_delay,closed
CMP-000762,SHP-000862,CUST-0058,PRD-016,2026-07-26 11:00:00,late delivery caused line stoppage at customer site. Product=Connector 016; shipment=SHP-000862; probable root cause=production_delay.,negative,PRODUCT:PRD-016;SHIPMENT:SHP-000862;CAUSE:production_delay,closed
CMP-000763,SHP-001170,CUST-0064,PRD-015,2026-02-08 18:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 015; shipment=SHP-001170; probable root cause=logistics.,negative,PRODUCT:PRD-015;SHIPMENT:SHP-001170;CAUSE:logistics,closed
CMP-000764,SHP-003082,CUST-0091,PRD-057,2026-01-07 13:00:00,technical support resolved the issue quickly. Product=Sensor Module 057; shipment=SHP-003082; probable root cause=on_time.,positive,PRODUCT:PRD-057;SHIPMENT:SHP-003082;CAUSE:on_time,closed
CMP-000765,SHP-003760,CUST-0088,PRD-027,2026-03-21 14:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 027; shipment=SHP-003760; probable root cause=material_shortage.,negative,PRODUCT:PRD-027;SHIPMENT:SHP-003760;CAUSE:material_shortage,open
CMP-000766,SHP-004008,CUST-0104,PRD-065,2026-03-27 09:00:00,surface scratch detected on incoming parts. Product=Connector 065; shipment=SHP-004008; probable root cause=production_delay.,negative,PRODUCT:PRD-065;SHIPMENT:SHP-004008;CAUSE:production_delay,closed
CMP-000767,SHP-000091,CUST-0118,PRD-036,2025-12-12 08:00:00,late delivery caused line stoppage at customer site. Product=Connector 036; shipment=SHP-000091; probable root cause=logistics.,negative,PRODUCT:PRD-036;SHIPMENT:SHP-000091;CAUSE:logistics,closed
CMP-000768,SHP-003713,CUST-0021,PRD-018,2025-12-18 08:00:00,technical support resolved the issue quickly. Product=Sensor Module 018; shipment=SHP-003713; probable root cause=production_delay.,positive,PRODUCT:PRD-018;SHIPMENT:SHP-003713;CAUSE:production_delay,open
CMP-000769,SHP-002768,CUST-0061,PRD-025,2025-11-15 17:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 025; shipment=SHP-002768; probable root cause=production_delay.,negative,PRODUCT:PRD-025;SHIPMENT:SHP-002768;CAUSE:production_delay,closed
CMP-000770,SHP-000837,CUST-0065,PRD-014,2026-01-07 08:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 014; shipment=SHP-000837; probable root cause=production_delay.,negative,PRODUCT:PRD-014;SHIPMENT:SHP-000837;CAUSE:production_delay,open
CMP-000771,SHP-003803,CUST-0010,PRD-005,2026-07-07 17:00:00,packaging was damaged but components passed inspection. Product=Industrial Switch 005; shipment=SHP-003803; probable root cause=production_delay.,neutral,PRODUCT:PRD-005;SHIPMENT:SHP-003803;CAUSE:production_delay,closed
CMP-000772,SHP-000528,CUST-0034,PRD-009,2025-09-23 08:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 009; shipment=SHP-000528; probable root cause=logistics.,negative,PRODUCT:PRD-009;SHIPMENT:SHP-000528;CAUSE:logistics,closed
CMP-000773,SHP-004928,CUST-0098,PRD-027,2026-03-22 09:00:00,wrong label on carton created receiving delay. Product=Power Unit 027; shipment=SHP-004928; probable root cause=logistics.,negative,PRODUCT:PRD-027;SHIPMENT:SHP-004928;CAUSE:logistics,open
CMP-000774,SHP-001090,CUST-0045,PRD-053,2026-05-29 15:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 053; shipment=SHP-001090; probable root cause=production_delay.,negative,PRODUCT:PRD-053;SHIPMENT:SHP-001090;CAUSE:production_delay,closed
CMP-000775,SHP-001631,CUST-0049,PRD-031,2025-10-20 12:00:00,late delivery caused line stoppage at customer site. Product=Connector 031; shipment=SHP-001631; probable root cause=production_delay.,negative,PRODUCT:PRD-031;SHIPMENT:SHP-001631;CAUSE:production_delay,open
CMP-000776,SHP-005016,CUST-0069,PRD-029,2026-02-10 17:00:00,late delivery caused line stoppage at customer site. Product=Connector 029; shipment=SHP-005016; probable root cause=logistics.,negative,PRODUCT:PRD-029;SHIPMENT:SHP-005016;CAUSE:logistics,closed
CMP-000777,SHP-002204,CUST-0031,PRD-004,2025-09-25 19:00:00,surface scratch detected on incoming parts. Product=Control Board 004; shipment=SHP-002204; probable root cause=on_time.,negative,PRODUCT:PRD-004;SHIPMENT:SHP-002204;CAUSE:on_time,closed
CMP-000778,SHP-003417,CUST-0036,PRD-001,2026-06-12 10:00:00,dimension deviation found during final assembly. Product=Sensor Module 001; shipment=SHP-003417; probable root cause=production_delay.,negative,PRODUCT:PRD-001;SHIPMENT:SHP-003417;CAUSE:production_delay,closed
CMP-000779,SHP-002111,CUST-0115,PRD-020,2025-10-30 12:00:00,wrong label on carton created receiving delay. Product=Control Board 020; shipment=SHP-002111; probable root cause=on_time.,negative,PRODUCT:PRD-020;SHIPMENT:SHP-002111;CAUSE:on_time,closed
CMP-000780,SHP-003017,CUST-0055,PRD-020,2026-02-16 11:00:00,late delivery caused line stoppage at customer site. Product=Control Board 020; shipment=SHP-003017; probable root cause=material_shortage.,negative,PRODUCT:PRD-020;SHIPMENT:SHP-003017;CAUSE:material_shortage,under_review
CMP-000781,SHP-000043,CUST-0039,PRD-014,2026-03-14 10:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 014; shipment=SHP-000043; probable root cause=production_delay.,negative,PRODUCT:PRD-014;SHIPMENT:SHP-000043;CAUSE:production_delay,open
CMP-000782,SHP-001017,CUST-0112,PRD-058,2026-04-23 18:00:00,surface scratch detected on incoming parts. Product=Sensor Module 058; shipment=SHP-001017; probable root cause=on_time.,negative,PRODUCT:PRD-058;SHIPMENT:SHP-001017;CAUSE:on_time,open
CMP-000783,SHP-004150,CUST-0051,PRD-057,2025-09-25 12:00:00,wrong label on carton created receiving delay. Product=Sensor Module 057; shipment=SHP-004150; probable root cause=logistics.,negative,PRODUCT:PRD-057;SHIPMENT:SHP-004150;CAUSE:logistics,closed
CMP-000784,SHP-003907,CUST-0025,PRD-035,2025-11-22 11:00:00,technical support resolved the issue quickly. Product=Sensor Module 035; shipment=SHP-003907; probable root cause=material_shortage.,positive,PRODUCT:PRD-035;SHIPMENT:SHP-003907;CAUSE:material_shortage,closed
CMP-000785,SHP-004579,CUST-0059,PRD-042,2026-07-31 09:00:00,surface scratch detected on incoming parts. Product=Connector 042; shipment=SHP-004579; probable root cause=on_time.,negative,PRODUCT:PRD-042;SHIPMENT:SHP-004579;CAUSE:on_time,under_review
CMP-000786,SHP-000384,CUST-0005,PRD-016,2026-06-09 18:00:00,late delivery caused line stoppage at customer site. Product=Connector 016; shipment=SHP-000384; probable root cause=material_shortage.,negative,PRODUCT:PRD-016;SHIPMENT:SHP-000384;CAUSE:material_shortage,closed
CMP-000787,SHP-001620,CUST-0004,PRD-007,2026-06-08 08:00:00,packaging was damaged but components passed inspection. Product=Control Board 007; shipment=SHP-001620; probable root cause=on_time.,neutral,PRODUCT:PRD-007;SHIPMENT:SHP-001620;CAUSE:on_time,closed
CMP-000788,SHP-004749,CUST-0047,PRD-068,2026-04-09 19:00:00,late delivery caused line stoppage at customer site. Product=Connector 068; shipment=SHP-004749; probable root cause=logistics.,negative,PRODUCT:PRD-068;SHIPMENT:SHP-004749;CAUSE:logistics,closed
CMP-000789,SHP-003234,CUST-0019,PRD-049,2026-05-02 09:00:00,dimension deviation found during final assembly. Product=Power Unit 049; shipment=SHP-003234; probable root cause=logistics.,negative,PRODUCT:PRD-049;SHIPMENT:SHP-003234;CAUSE:logistics,open
CMP-000790,SHP-000365,CUST-0006,PRD-054,2026-06-28 10:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 054; shipment=SHP-000365; probable root cause=production_delay.,negative,PRODUCT:PRD-054;SHIPMENT:SHP-000365;CAUSE:production_delay,closed
CMP-000791,SHP-004090,CUST-0045,PRD-016,2026-04-18 13:00:00,packaging was damaged but components passed inspection. Product=Connector 016; shipment=SHP-004090; probable root cause=production_delay.,neutral,PRODUCT:PRD-016;SHIPMENT:SHP-004090;CAUSE:production_delay,closed
CMP-000792,SHP-004371,CUST-0024,PRD-077,2025-11-23 14:00:00,dimension deviation found during final assembly. Product=Control Board 077; shipment=SHP-004371; probable root cause=quality_hold.,negative,PRODUCT:PRD-077;SHIPMENT:SHP-004371;CAUSE:quality_hold,closed
CMP-000793,SHP-000667,CUST-0034,PRD-033,2026-03-31 16:00:00,wrong label on carton created receiving delay. Product=Control Board 033; shipment=SHP-000667; probable root cause=quality_hold.,negative,PRODUCT:PRD-033;SHIPMENT:SHP-000667;CAUSE:quality_hold,closed
CMP-000794,SHP-004701,CUST-0060,PRD-064,2025-10-16 15:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 064; shipment=SHP-004701; probable root cause=production_delay.,negative,PRODUCT:PRD-064;SHIPMENT:SHP-004701;CAUSE:production_delay,closed
CMP-000795,SHP-000463,CUST-0034,PRD-014,2025-11-15 17:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 014; shipment=SHP-000463; probable root cause=material_shortage.,negative,PRODUCT:PRD-014;SHIPMENT:SHP-000463;CAUSE:material_shortage,closed
CMP-000796,SHP-001481,CUST-0063,PRD-016,2026-03-29 18:00:00,late delivery caused line stoppage at customer site. Product=Connector 016; shipment=SHP-001481; probable root cause=production_delay.,negative,PRODUCT:PRD-016;SHIPMENT:SHP-001481;CAUSE:production_delay,open
CMP-000797,SHP-001694,CUST-0096,PRD-070,2026-01-01 11:00:00,packaging was damaged but components passed inspection. Product=Industrial Switch 070; shipment=SHP-001694; probable root cause=production_delay.,neutral,PRODUCT:PRD-070;SHIPMENT:SHP-001694;CAUSE:production_delay,closed
CMP-000798,SHP-002120,CUST-0074,PRD-017,2026-06-21 14:00:00,packaging was damaged but components passed inspection. Product=Metal Housing 017; shipment=SHP-002120; probable root cause=logistics.,neutral,PRODUCT:PRD-017;SHIPMENT:SHP-002120;CAUSE:logistics,open
CMP-000799,SHP-002560,CUST-0009,PRD-062,2026-08-08 12:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 062; shipment=SHP-002560; probable root cause=logistics.,negative,PRODUCT:PRD-062;SHIPMENT:SHP-002560;CAUSE:logistics,closed
CMP-000800,SHP-000599,CUST-0116,PRD-013,2025-12-05 09:00:00,packaging was damaged but components passed inspection. Product=Industrial Switch 013; shipment=SHP-000599; probable root cause=on_time.,neutral,PRODUCT:PRD-013;SHIPMENT:SHP-000599;CAUSE:on_time,closed
CMP-000801,SHP-003611,CUST-0099,PRD-026,2025-09-25 14:00:00,packaging was damaged but components passed inspection. Product=Power Unit 026; shipment=SHP-003611; probable root cause=production_delay.,neutral,PRODUCT:PRD-026;SHIPMENT:SHP-003611;CAUSE:production_delay,closed
CMP-000802,SHP-000335,CUST-0096,PRD-062,2026-02-07 19:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 062; shipment=SHP-000335; probable root cause=logistics.,negative,PRODUCT:PRD-062;SHIPMENT:SHP-000335;CAUSE:logistics,closed
CMP-000803,SHP-000394,CUST-0014,PRD-077,2025-10-18 16:00:00,late delivery caused line stoppage at customer site. Product=Control Board 077; shipment=SHP-000394; probable root cause=production_delay.,negative,PRODUCT:PRD-077;SHIPMENT:SHP-000394;CAUSE:production_delay,open
CMP-000804,SHP-005068,CUST-0029,PRD-036,2026-01-13 11:00:00,late delivery caused line stoppage at customer site. Product=Connector 036; shipment=SHP-005068; probable root cause=quality_hold.,negative,PRODUCT:PRD-036;SHIPMENT:SHP-005068;CAUSE:quality_hold,closed
CMP-000805,SHP-004089,CUST-0083,PRD-036,2025-09-27 17:00:00,technical support resolved the issue quickly. Product=Connector 036; shipment=SHP-004089; probable root cause=on_time.,positive,PRODUCT:PRD-036;SHIPMENT:SHP-004089;CAUSE:on_time,closed
CMP-000806,SHP-003482,CUST-0006,PRD-054,2025-11-28 18:00:00,surface scratch detected on incoming parts. Product=Power Unit 054; shipment=SHP-003482; probable root cause=production_delay.,negative,PRODUCT:PRD-054;SHIPMENT:SHP-003482;CAUSE:production_delay,closed
CMP-000807,SHP-001880,CUST-0060,PRD-070,2025-09-05 15:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 070; shipment=SHP-001880; probable root cause=quality_hold.,negative,PRODUCT:PRD-070;SHIPMENT:SHP-001880;CAUSE:quality_hold,closed
CMP-000808,SHP-004554,CUST-0113,PRD-037,2026-05-01 13:00:00,late delivery caused line stoppage at customer site. Product=Control Board 037; shipment=SHP-004554; probable root cause=logistics.,negative,PRODUCT:PRD-037;SHIPMENT:SHP-004554;CAUSE:logistics,closed
CMP-000809,SHP-001232,CUST-0058,PRD-053,2025-09-17 14:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 053; shipment=SHP-001232; probable root cause=logistics.,negative,PRODUCT:PRD-053;SHIPMENT:SHP-001232;CAUSE:logistics,closed
CMP-000810,SHP-004362,CUST-0105,PRD-080,2026-07-04 16:00:00,late delivery caused line stoppage at customer site. Product=Metal Housing 080; shipment=SHP-004362; probable root cause=on_time.,negative,PRODUCT:PRD-080;SHIPMENT:SHP-004362;CAUSE:on_time,closed
CMP-000811,SHP-004030,CUST-0028,PRD-052,2025-10-31 19:00:00,late delivery caused line stoppage at customer site. Product=Metal Housing 052; shipment=SHP-004030; probable root cause=logistics.,negative,PRODUCT:PRD-052;SHIPMENT:SHP-004030;CAUSE:logistics,under_review
CMP-000812,SHP-000838,CUST-0020,PRD-061,2026-05-11 14:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 061; shipment=SHP-000838; probable root cause=material_shortage.,negative,PRODUCT:PRD-061;SHIPMENT:SHP-000838;CAUSE:material_shortage,closed
CMP-000813,SHP-002017,CUST-0050,PRD-013,2026-04-22 13:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 013; shipment=SHP-002017; probable root cause=quality_hold.,negative,PRODUCT:PRD-013;SHIPMENT:SHP-002017;CAUSE:quality_hold,closed
CMP-000814,SHP-000247,CUST-0065,PRD-066,2025-12-09 14:00:00,late delivery caused line stoppage at customer site. Product=Metal Housing 066; shipment=SHP-000247; probable root cause=production_delay.,negative,PRODUCT:PRD-066;SHIPMENT:SHP-000247;CAUSE:production_delay,under_review
CMP-000815,SHP-000336,CUST-0003,PRD-036,2026-06-25 08:00:00,late delivery caused line stoppage at customer site. Product=Connector 036; shipment=SHP-000336; probable root cause=material_shortage.,negative,PRODUCT:PRD-036;SHIPMENT:SHP-000336;CAUSE:material_shortage,closed
CMP-000816,SHP-002576,CUST-0102,PRD-031,2026-06-02 16:00:00,dimension deviation found during final assembly. Product=Connector 031; shipment=SHP-002576; probable root cause=logistics.,negative,PRODUCT:PRD-031;SHIPMENT:SHP-002576;CAUSE:logistics,closed
